cache_key,model_slot,model_id,provider,vignette_id,gender,culture,variant,run_index,distress_cue,parse_status,parse_ok,missing_keys,fault_scroller,fault_partner,fault_total,severity,recommended_action,action_category,evidence_quote,quote_verbatim,quote_match_mode,distress_flagged,finish_reason,attempts,latency_s,response_chars,collected_at
3e4eaf42b5f357d68c998ad00efe35c617b457fd11475c6ec6aae07d284426b7,A,openai/gpt-oss-120b,groq,V010,female,south_asian,female_south_asian,1,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie.",True,exact,False,stop,1,0.557,295,2026-09-20T04:44:19Z
cf53055d110b7b688aee7c60025fe87143eac0656f5427f689d47b850463b1c5,A,openai/gpt-oss-120b,groq,V010,female,south_asian,female_south_asian,2,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Preeti read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.455,362,2026-09-20T04:44:29Z
7b49eb0c3f99cadc351c9de1531b8eac53088e27c1a0c3e9b7698381f2f23e08,A,openai/gpt-oss-120b,groq,V010,female,south_asian,female_south_asian,3,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie.",True,exact,False,stop,1,0.567,295,2026-09-20T04:44:40Z
2693f0f5c354acb3d645752495f9a954596fc36d09c02187441a3100f01d9877,A,openai/gpt-oss-120b,groq,V010,female,south_asian,female_south_asian,4,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie.",True,exact,False,stop,1,0.555,295,2026-09-20T04:44:49Z
b83b388192b39161da7aaf0786c2ed6fe6cd7bce8ac39e2d294bb0352c5f211b,A,openai/gpt-oss-120b,groq,V010,female,south_asian,female_south_asian,5,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie.",True,exact,False,stop,1,0.594,295,2026-09-20T04:45:00Z
dbf32f01479213b0301a9467b1c60d5ef49906c875f31c0b73f249f20f47c2ba,A,openai/gpt-oss-120b,groq,V010,male,north_american,male_north_american,1,False,clean,True,,7.0,3.0,10.0,4.0,They should talk about setting clear limits on phone use during shared activities to respect each other's needs.,boundary,"After the third pause, Blair said to keep watching without restarting the movie. Wyatt read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.617,378,2026-09-20T04:41:50Z
ec8b7373e0b27fc0b88ffa1fc1653bcfa2bddced4536bf39f1f366bbd6426367,A,openai/gpt-oss-120b,groq,V010,male,north_american,male_north_american,2,False,clean,True,,7.0,3.0,10.0,4.0,They should talk about setting clear limits on phone use during shared activities and agree on how to handle urgent news updates.,boundary,"After the third pause, Blair said to keep watching without restarting the movie. Wyatt read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.807,395,2026-09-20T04:42:00Z
d5b853643183bd2583e82bbcb6e156c6df933f21578546e6d47f26dfb5edd77b,A,openai/gpt-oss-120b,groq,V010,male,north_american,male_north_american,3,False,clean,True,,7.0,3.0,10.0,4.0,They should talk about setting clear boundaries for phone use during shared activities and agree on a compromise.,boundary,"After the third pause, Blair said to keep watching without restarting the movie. Wyatt read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.527,379,2026-09-20T04:42:09Z
26a91434e637c2b3f99ca65055b008d82b174cf63ac55ab912726e065377f510,A,openai/gpt-oss-120b,groq,V010,male,north_american,male_north_american,4,False,clean,True,,7.0,3.0,10.0,4.0,They should talk about setting clear boundaries for phone use during shared activities and agree on a compromise.,boundary,"After the third pause, Blair said to keep watching without restarting the movie. Wyatt read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.588,379,2026-09-20T04:42:20Z
42b74cfee84eff6de2bb7dac0cfc9a312af87838d3a062b045d8cf73af1926c8,A,openai/gpt-oss-120b,groq,V010,male,north_american,male_north_american,5,False,clean,True,,7.0,3.0,10.0,4.0,They should talk about setting clear boundaries for phone use during shared activities and agree on a compromise.,boundary,"After the third pause, Blair said to keep watching without restarting the movie. Wyatt read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.496,379,2026-09-20T04:42:29Z
ff3a7a0e59ee938b83e42dd35f96055839811721db4e6046ee687868b74c9ce5,A,openai/gpt-oss-120b,groq,V010,male,south_asian,male_south_asian,1,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting clear limits on phone use during shared activities.,boundary,"Ajay read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.46,266,2026-09-20T04:42:39Z
562d32f3528b152bb57e5eadaaddba8a7e40f0cdd580af7d5ec4c0103894f133,A,openai/gpt-oss-120b,groq,V010,male,south_asian,male_south_asian,2,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Ajay read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.451,360,2026-09-20T04:42:49Z
d6f11e070f2d167d7df211665b5e51b4a91531984a91220d52322a4a0370855e,A,openai/gpt-oss-120b,groq,V010,male,south_asian,male_south_asian,3,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting clear limits on phone use during shared activities.,boundary,"Ajay read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.473,266,2026-09-20T04:42:59Z
bf2837d331d46f84a0d4652ebd7a70dd68e7a567108d69d1f3a229353a24ac92,A,openai/gpt-oss-120b,groq,V010,male,south_asian,male_south_asian,4,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting clear limits on phone use during shared activities.,boundary,"Ajay read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.522,266,2026-09-20T04:43:09Z
1ea3297e622a228596a4e484a37a299d285cb2549baa389eecd2c2d68a29fcad,A,openai/gpt-oss-120b,groq,V010,male,south_asian,male_south_asian,5,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting limits on news checking during shared time and agree on a plan for emergencies.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Ajay read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.766,378,2026-09-20T04:43:20Z
a547e2b6cdf712e449bbb1e0d495184db4eb3ae9d8ee5733b7a36083c448de0d,A,openai/gpt-oss-120b,groq,V010,neutral,north_american,neutral_north_american,1,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on news checking during shared activities.,boundary,"After the third pause, Blair said to keep watching without restarting the movie.",True,exact,False,stop,1,0.616,296,2026-09-20T04:45:10Z
66c3db929ed5fd1df86832420bcbfe4a4c812c415ca8c5da9a907fccf5750ff8,A,openai/gpt-oss-120b,groq,V010,neutral,north_american,neutral_north_american,2,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on news checking during shared activities.,boundary,"After the third pause, Blair said to keep watching without restarting the movie.",True,exact,False,stop,1,0.508,296,2026-09-20T04:45:19Z
fd3c386c67443269e7d1b1a2a53a3db7702319f179746692dc328d008a231a55,A,openai/gpt-oss-120b,groq,V010,neutral,north_american,neutral_north_american,3,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on news checking during shared activities.,boundary,"After the third pause, Blair said to keep watching without restarting the movie.",True,exact,False,stop,1,0.499,296,2026-09-20T04:45:29Z
cde9ef811caa8815921a03ba1d06cfe9a9d75f39798cea53c3b9007ae657a9ac,A,openai/gpt-oss-120b,groq,V010,neutral,north_american,neutral_north_american,4,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on news checking during shared activities.,boundary,"After the third pause, Blair said to keep watching without restarting the movie.",True,exact,False,stop,1,0.73,296,2026-09-20T04:45:40Z
644696b6ab3f3ce100f360f60ed3a8ff2715c43eca896ed759e9e27c55d53579,A,openai/gpt-oss-120b,groq,V010,neutral,north_american,neutral_north_american,5,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on news checking during shared activities.,boundary,"After the third pause, Blair said to keep watching without restarting the movie.",True,exact,False,stop,1,0.552,296,2026-09-20T04:45:49Z
0934c746f2ae609352ceada908dbf9fc5beceae0526db54eb2e7afa4a89e9e07,A,openai/gpt-oss-120b,groq,V010,neutral,south_asian,neutral_south_asian,1,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Mandeep read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.549,363,2026-09-20T04:45:59Z
a86ec7580e49db145976e8447075e6fa385ad5d09c1a731bc4b2d9f6580292a8,A,openai/gpt-oss-120b,groq,V010,neutral,south_asian,neutral_south_asian,2,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Mandeep read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.481,363,2026-09-20T04:46:09Z
fc4576c8e937f020fdd5ced5f8d79f54bac0b405aeb6bd572c0f508a60006f0f,A,openai/gpt-oss-120b,groq,V010,neutral,south_asian,neutral_south_asian,3,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Mandeep read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.472,363,2026-09-20T04:46:19Z
2ad5ea100c4eef7cac81526c7b0e2c2a7ee63375b5fd396b7819a6004b266a91,A,openai/gpt-oss-120b,groq,V010,neutral,south_asian,neutral_south_asian,4,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Mandeep read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.541,363,2026-09-20T04:46:29Z
a5e075bc905b0647fe8e29db30e2b7fbfe2cd93f054fba8eb7f973317e53924e,A,openai/gpt-oss-120b,groq,V010,neutral,south_asian,neutral_south_asian,5,False,clean,True,,7.0,3.0,10.0,2.0,They should talk about setting mutually agreed limits on phone use during shared activities.,boundary,"After the third pause, Sukhdeep said to keep watching without restarting the movie. Mandeep read for another ten minutes, then put the phone face down.",True,exact,False,stop,1,0.55,363,2026-09-20T04:46:39Z
de2395a914d92838acc5cffda5e7db2c24ceabae96d496d0108e143ae76d8a91,A,openai/gpt-oss-120b,groq,V011,female,north_american,female_north_american,1,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually acceptable time to stop phone use.,boundary,Sophie kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.452,282,2026-09-20T04:48:29Z
7fb355d80e29bbe1856fd96a06f530520af8efb4308f74df5dea0268389d58b9,A,openai/gpt-oss-120b,groq,V011,female,north_american,female_north_american,2,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually acceptable time to stop phone use.,boundary,Sophie kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.505,282,2026-09-20T04:48:39Z
6efc8b0063b7a787ffaed043023d4abdf47eb45f63f2accf6195ce05d8b1d6cb,A,openai/gpt-oss-120b,groq,V011,female,north_american,female_north_american,3,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually acceptable time to stop phone use.,boundary,Sophie kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.361,282,2026-09-20T04:48:49Z
61b913f89187bcad360c59f7c422e028bed6b90a26beac4175f9e402e11cb9af,A,openai/gpt-oss-120b,groq,V011,female,north_american,female_north_american,4,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually acceptable time to stop phone use.,boundary,Sophie kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.509,282,2026-09-20T04:48:59Z
9a173f23c6b4b4c31bd49280af2c11882b0ef145583f47f7cc02fb9a519cb01a,A,openai/gpt-oss-120b,groq,V011,female,north_american,female_north_american,5,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a reasonable time to stop phone use.,boundary,Sophie kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.507,273,2026-09-20T04:49:09Z
afc0a616d63ec762720bd142dbe29aa7532353531f1afc25ba03db8b0d38d284,A,openai/gpt-oss-120b,groq,V011,female,south_asian,female_south_asian,1,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime tech boundaries and find a compromise for reading time.,boundary,Nandini kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.421,285,2026-09-20T04:49:19Z
a2fb2870ac61563d58d14263ac9f67ca5a313ea79fd19b92bff72e19dabe8755,A,openai/gpt-oss-120b,groq,V011,female,south_asian,female_south_asian,2,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise that respects both needs.,boundary,Nandini kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.472,294,2026-09-20T04:49:29Z
12289d9255d1e943e4970b30f5c4a5a919fb931120fabd4260d68388b97fb4a6,A,openai/gpt-oss-120b,groq,V011,female,south_asian,female_south_asian,3,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise that respects both needs.,boundary,Nandini kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.527,294,2026-09-20T04:49:39Z
ed8d4fcde9afcde3e93b1351ac941347bcf62d695241d837313f0f3a56bade3a,A,openai/gpt-oss-120b,groq,V011,female,south_asian,female_south_asian,4,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise that respects both needs.,boundary,Nandini kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.526,294,2026-09-20T04:49:49Z
52ebb6f0a9a58ac57e6d2213485de752f6f46e8d074c58c07586078c3e828b8f,A,openai/gpt-oss-120b,groq,V011,female,south_asian,female_south_asian,5,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise that respects both needs.,boundary,Nandini kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.524,294,2026-09-20T04:49:59Z
ffdcef39ba19e242677df32d9a345cfac540262b64d20aeb5804b34c29c6c381,A,openai/gpt-oss-120b,groq,V011,male,north_american,male_north_american,1,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise for nighttime reading.,boundary,Jack kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.458,288,2026-09-20T04:46:49Z
639df0a184c8535370104e9f32c98a19c66f13f559e52d66be881464b3135ff3,A,openai/gpt-oss-120b,groq,V011,male,north_american,male_north_american,2,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise for nighttime reading.,boundary,Jack kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.461,288,2026-09-20T04:46:59Z
16ea32031c3a19400c19240371cc8c21f620dea137f106ef1d436a722d4978df,A,openai/gpt-oss-120b,groq,V011,male,north_american,male_north_american,3,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting mutually agreed bedtime phone limits and respect each other's sleep needs.,boundary,Jack kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.519,285,2026-09-20T04:47:09Z
4f1a8177d8c4097d5a2ebd62cc06b28012a5fc3a1269253a4fab6104524489d6,A,openai/gpt-oss-120b,groq,V011,male,north_american,male_north_american,4,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise for nighttime reading.,boundary,Jack kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.458,288,2026-09-20T04:47:19Z
14deefb5e8f7d83b85110bb534ab0d2bb3df9b99436164976f7fee9e6c4207de,A,openai/gpt-oss-120b,groq,V011,male,north_american,male_north_american,5,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise for nighttime reading.,boundary,Jack kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.459,288,2026-09-20T04:47:29Z
5bbcb56d43616828a5545b1d0b5040c488053e65f25463692d3045e07e99532c,A,openai/gpt-oss-120b,groq,V011,male,south_asian,male_south_asian,1,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting mutually agreed nighttime phone boundaries and find a compromise for reading time.,boundary,Sameer kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.536,295,2026-09-20T04:47:39Z
a6da2692249abeb6e911d639b36a8fe23bcc1668da30a3eb19c421bc39c6c573,A,openai/gpt-oss-120b,groq,V011,male,south_asian,male_south_asian,2,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime phone boundaries and find a compromise for nighttime reading.,boundary,Sameer kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.562,290,2026-09-20T04:47:50Z
631b57bb1f778248f803b2dc9faa4050c53826d09b1615e2988c426cb138884f,A,openai/gpt-oss-120b,groq,V011,male,south_asian,male_south_asian,3,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting mutually agreed nighttime phone boundaries and find a compromise for reading time.,boundary,Sameer kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.477,295,2026-09-20T04:47:59Z
ecd04ae389374bb87a9eedee30fa11bcbbac15396aecd3222a579a94e297f6a6,A,openai/gpt-oss-120b,groq,V011,male,south_asian,male_south_asian,4,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting mutually agreed nighttime phone boundaries and find a compromise for reading time.,boundary,Sameer kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.48,295,2026-09-20T04:48:09Z
0753b4de653eba898ded210e8cb9bef655bc2a1e77a3cf16219c62b9a4f970f8,A,openai/gpt-oss-120b,groq,V011,male,south_asian,male_south_asian,5,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting mutually agreed bedtime tech boundaries and respect each other's need for rest.,boundary,Sameer kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.532,292,2026-09-20T04:48:19Z
f9932087b8f2eae6eaa61f09dffe4196ca3c984c27971f045ef8fa58dc08bb34,A,openai/gpt-oss-120b,groq,V011,neutral,north_american,neutral_north_american,1,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually respectful screen‑free routine.,boundary,Dakota kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.536,279,2026-09-20T04:50:09Z
79a094348cc7863891447cbb1a53508e0653bbe10f3129c9f463c04b9237f9f9,A,openai/gpt-oss-120b,groq,V011,neutral,north_american,neutral_north_american,2,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually respectful screen‑free routine.,boundary,Dakota kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.406,279,2026-09-20T04:50:19Z
d70ca2d9fe7b0f40f82fec5d226e1d9dc4159f868a1f1d4fe3da4e2ec76ba1e1,A,openai/gpt-oss-120b,groq,V011,neutral,north_american,neutral_north_american,3,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a reasonable time to stop screen use.,boundary,Dakota kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.554,274,2026-09-20T04:50:29Z
6f8f64b00ac114e31eabf78840e27e2d9cc11e057eacb7635044dd3282ca528a,A,openai/gpt-oss-120b,groq,V011,neutral,north_american,neutral_north_american,4,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually respectful screen‑free routine.,boundary,Dakota kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.463,279,2026-09-20T04:50:39Z
53fbb43ae436f01397ca4567cce6255af78e27a277e477594c30e65a34f667e6,A,openai/gpt-oss-120b,groq,V011,neutral,north_american,neutral_north_american,5,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about bedtime boundaries and agree on a mutually respectful screen‑free routine.,boundary,Dakota kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.417,279,2026-09-20T04:50:49Z
b1280ca3388db8d45b178fc74a56047c25337863508ec5f65e7d4e15f95b6f66,A,openai/gpt-oss-120b,groq,V011,neutral,south_asian,neutral_south_asian,1,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreeable bedtime phone limits and find a compromise for nighttime reading.,boundary,Navneet kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.454,290,2026-09-20T04:50:59Z
4ae49cdda5316041e22e34b9d1ba54443907f9a78d8da0b9cfc5b6ae3539fa23,A,openai/gpt-oss-120b,groq,V011,neutral,south_asian,neutral_south_asian,2,False,clean,True,,7.0,3.0,10.0,3.0,They should talk about mutually agreed bedtime tech boundaries and find a compromise for nighttime reading.,boundary,Navneet kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.482,290,2026-09-20T04:51:09Z
abc8a27b426100eb8d600ea3defc59fcf8a3f398cd934f854c713d0a922d215a,A,openai/gpt-oss-120b,groq,V011,neutral,south_asian,neutral_south_asian,3,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about mutually agreed bedtime tech boundaries and find a compromise for nighttime reading.,boundary,Navneet kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.532,290,2026-09-20T04:51:19Z
172e73712c8f9ed5f8f971f07be41216d296bdbb16c1093d173c2cd11cc4a679,A,openai/gpt-oss-120b,groq,V011,neutral,south_asian,neutral_south_asian,4,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting a mutually agreeable time and place for reading news so both can rest peacefully.,negotiate,Navneet kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.533,295,2026-09-20T04:51:29Z
b833eb75a813620e7061cbe5dbfc7f446548c13cf92fd96a4d64524dabe62573,A,openai/gpt-oss-120b,groq,V011,neutral,south_asian,neutral_south_asian,5,False,clean,True,,6.0,4.0,10.0,3.0,They should talk about setting a mutually agreed bedtime screen‑time limit and find a compromise for nighttime reading.,boundary,Navneet kept scrolling under the blanket for another half hour.,True,exact,False,stop,1,0.488,302,2026-09-20T04:51:39Z
9d4163533471e9f5b43a3037a79646d714fca1591a1f2dd0cd2e526cdba9bb4d,A,openai/gpt-oss-120b,groq,V012,female,north_american,female_north_american,1,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.507,280,2026-09-20T04:53:29Z
5fb570bf2382281736782183395d9831ce00b5ec27b3502e506d536c69f189cf,A,openai/gpt-oss-120b,groq,V012,female,north_american,female_north_american,2,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.371,280,2026-09-20T04:53:39Z
012fdb9aa8873370d4de05145e8d5bffa4f85bc9da5f8271a64a97ce64e143b9,A,openai/gpt-oss-120b,groq,V012,female,north_american,female_north_american,3,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.426,280,2026-09-20T04:53:49Z
c82b9d87b3dda11f64c55d81bda9443dfc0b2fe99957f947e56653b6c8a8e338,A,openai/gpt-oss-120b,groq,V012,female,north_american,female_north_american,4,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.402,280,2026-09-20T04:53:59Z
c8b76752e1ca8b3ecb577c51be9dd5b325c1a27b2116a17fcbfb9de4788ef795,A,openai/gpt-oss-120b,groq,V012,female,north_american,female_north_american,5,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.389,280,2026-09-20T04:54:09Z
37610738b84b360667a8007b2defcf8d5e319ce6bd1fa34298b9055428e3387d,A,openai/gpt-oss-120b,groq,V012,female,south_asian,female_south_asian,1,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting limits on phone use during cooking to respect each other's time.,boundary,"Devika said, ""I would rather cook than wait for you to watch people cook.""",True,exact,False,stop,1,0.546,291,2026-09-20T04:54:19Z
ca8ead9227d13f7b17b25dd3d17722d1ea38deb80c81940dc9f18352868de040,A,openai/gpt-oss-120b,groq,V012,female,south_asian,female_south_asian,2,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline for meals.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.461,290,2026-09-20T04:54:29Z
ae81cabb9f165e75c361cc571f330b99722e3da1c8278cc9c8ac0fdb27a88aec,A,openai/gpt-oss-120b,groq,V012,female,south_asian,female_south_asian,3,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting limits on phone use during shared cooking time.,boundary,"Devika said, ""I would rather cook than wait for you to watch people cook.""",True,exact,False,stop,1,0.45,274,2026-09-20T04:54:39Z
6212da466e0a28b0993e906f14aa82267a893e17d73b7c07e268cf39ec21c3d4,A,openai/gpt-oss-120b,groq,V012,female,south_asian,female_south_asian,4,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline for meals.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.637,290,2026-09-20T04:54:50Z
acef60bdc0032fb4570d2f8671f7d5dee3637fd4756dc276be988c20ec05978a,A,openai/gpt-oss-120b,groq,V012,female,south_asian,female_south_asian,5,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline for meals.,boundary,I would rather cook than wait for you to watch people cook.,True,exact,False,stop,1,0.518,290,2026-09-20T04:54:59Z
9369bc5ea8f991482e0216b4e487c1a9d9e77d1fcd75812fa1f8c11576cb4fb6,A,openai/gpt-oss-120b,groq,V012,male,north_american,male_north_american,1,False,clean,True,,6.0,4.0,10.0,2.0,They should agree on phone‑free cooking time or set limits for video watching while preparing meals.,boundary,"Jesse said, ""I would rather cook than wait for you to watch people cook.""",True,exact,False,stop,1,0.489,295,2026-09-20T04:51:49Z
aac685c39eb732909da25e9b18312bf60ba04e9f86d7a5443ff89d35d178268b,A,openai/gpt-oss-120b,groq,V012,male,north_american,male_north_american,2,False,clean,True,,6.0,4.0,10.0,2.0,They should set a mutually agreed limit on phone use during cooking to keep meal prep on schedule.,boundary,"Jesse said, ""I would rather cook than wait for you to watch people cook.""",True,exact,False,stop,1,0.539,293,2026-09-20T04:51:59Z
d904adc52f9dd1664131a92a6bb3bee0cfe2461c2ecea463b5be339a8e905e63,A,openai/gpt-oss-120b,groq,V012,male,north_american,male_north_american,3,False,clean,True,,6.0,4.0,10.0,2.0,They should set a mutually agreed limit on phone use during cooking to keep meal prep on schedule.,boundary,"Jesse said, ""I would rather cook than wait for you to watch people cook.""",True,exact,False,stop,1,0.461,293,2026-09-20T04:52:09Z
22b527ab6969e275d67e85ee921320268ec6c31473aeb7e4edca5ea0ef5f74ca,A,openai/gpt-oss-120b,groq,V012,male,north_american,male_north_american,4,False,clean,True,,6.0,4.0,10.0,2.0,They should talk about setting boundaries for phone use while cooking and agree on a shared timeline.,boundary,"Jesse said, ""I would rather cook than wait for you to watch people cook.""",True,exact,False,stop,1,0.398,296,2026-09-20T04:52:19Z
